datetime,precipitation,temperature,humidity,wind,date,pm2_5,pm10,co,no2,o3
2017-11-26T06:00:00Z,0,8,99.4,4.4,2017-11-26,80,23,0.9,46.9,1.5
2017-11-26T07:00:00Z,0.4,7.7,99.5,2.9,2017-11-26,80,23,0.9,41.8,1.5
2017-11-26T08:00:00Z,0.6,8.2,99.5,6.1,2017-11-26,80,23,0.7,29.4,16.9
2017-11-26T09:00:00Z,0.8,7.8,99.5,4,2017-11-26,80,23,0.5,13.1,33.2
2017-11-26T10:00:00Z,0,7.4,99.4,5.6,2017-11-26,80,23,0.5,10.5,36.2
2017-11-26T11:00:00Z,0,7.9,99.3,1.9,2017-11-26,80,23,0.5,12.9,36.1
2017-11-26T12:00:00Z,0,7.8,99.3,2.5,2017-11-26,80,23,0.5,13.6,36
2017-11-26T13:00:00Z,0,7.4,99.3,2.8,2017-11-26,80,23,0.5,11.5,37.8
2017-11-26T14:00:00Z,0,7.4,99.3,3.2,2017-11-26,80,23,0.5,10.1,39
2017-11-26T15:00:00Z,0,8,97,2.5,2017-11-26,80,23,0.5,9.1,39.9
2017-11-26T16:00:00Z,0,8.1,91.9,1.5,2017-11-26,80,23,0.5,10.4,40
2017-11-26T17:00:00Z,0,7.2,98.8,2.1,2017-11-26,80,23,0.5,18.3,31.1
2017-11-26T18:00:00Z,0,6.4,99.3,2.1,2017-11-26,80,23,0.6,32.8,17.9
2017-11-26T19:00:00Z,0,5.9,99.4,1.8,2017-11-26,80,23,0.6,33.2,15.3
2017-11-26T20:00:00Z,0,5.6,99.4,2.4,2017-11-26,80,23,0.6,30,14.5
2017-11-26T21:00:00Z,0,5.4,99.4,2.8,2017-11-26,80,23,0.6,22.4,18.9
2017-11-26T22:00:00Z,0,5.2,99.3,2.7,2017-11-26,80,23,0.5,17.8,22.5
2017-11-26T23:00:00Z,0,4.6,88.9,1.4,2017-11-26,80,23,0.6,22.9,17.9
2017-11-27T00:00:00Z,0,4.4,74.2,1.2,2017-11-27,80,18,0.6,42.9,7.3
2017-11-27T01:00:00Z,0,3.6,73.2,1.1,2017-11-27,80,18,0.6,45.1,8.5
2017-11-27T02:00:00Z,0,2.9,95.2,1.2,2017-11-27,80,18,0.6,38.4,8.6
2017-11-27T03:00:00Z,0,1.9,99.3,1,2017-11-27,80,18,0.6,30.3,10.4
2017-11-27T04:00:00Z,0,1.1,99.3,0.9,2017-11-27,80,18,0.6,28.5,6.6
2017-11-27T05:00:00Z,0,1.4,99.3,0.8,2017-11-27,80,18,0.6,36.1,2.1
2017-11-27T06:00:00Z,0,1.4,99.4,1.1,2017-11-27,80,18,0.6,33.9,3.4
2017-11-27T07:00:00Z,0,1.3,99.3,0.8,2017-11-27,80,18,0.6,38.3,4.3
2017-11-27T08:00:00Z,0,-0.1,99.4,0.8,2017-11-27,80,18,0.8,50.7,1.9
2017-11-27T09:00:00Z,0,0.6,99.4,1.5,2017-11-27,80,18,0.9,53,3.2
2017-11-27T10:00:00Z,0,2.1,99.2,2.1,2017-11-27,80,18,0.8,41.8,4.8
2017-11-27T11:00:00Z,0,4.6,90.6,2.6,2017-11-27,80,18,0.7,38.8,7.7
2017-11-27T12:00:00Z,0,6.2,84.6,3.1,2017-11-27,80,18,0.7,38.9,12.7
2017-11-27T13:00:00Z,0,8,67.6,4.2,2017-11-27,80,18,0.6,25.2,25.6
2017-11-27T14:00:00Z,0,9,62,4.2,2017-11-27,80,18,0.5,20.2,34
2017-11-27T15:00:00Z,0,9,58.2,4.3,2017-11-27,80,18,0.5,21.4,34.6
2017-11-27T16:00:00Z,0,8.7,51.5,3.3,2017-11-27,80,18,0.5,21.4,34.6
2017-11-27T17:00:00Z,0,7.7,55.8,1.7,2017-11-27,80,18,0.6,49.2,13
2017-11-27T18:00:00Z,0,6.7,63.1,1,2017-11-27,80,18,0.7,69.3,2.3
2017-11-27T19:00:00Z,0,5.7,68.9,0.3,2017-11-27,80,18,0.8,71.3,2.3
2017-11-27T20:00:00Z,0,4.9,78,1.1,2017-11-27,80,18,0.8,71.5,2.3
2017-11-27T21:00:00Z,0,4.2,85.6,1.2,2017-11-27,80,18,0.8,65.7,2.8
2017-11-27T22:00:00Z,0,3.4,89.6,0.3,2017-11-27,80,18,0.8,60.3,2.4
2017-11-27T23:00:00Z,0,3.6,87.8,1.2,2017-11-27,80,18,0.7,58.7,2.6
2017-11-28T00:00:00Z,0,2.9,95.7,0.7,2017-11-28,31,37,0.8,59.9,2.2
2017-11-28T01:00:00Z,0,2.1,98.7,0.7,2017-11-28,31,37,0.8,55.1,2
2017-11-28T02:00:00Z,0,1.5,99.3,0.8,2017-11-28,31,37,0.8,50.4,2.1
2017-11-28T03:00:00Z,0,1.1,99.4,0.3,2017-11-28,31,37,0.8,54,2.3
2017-11-28T04:00:00Z,0,0,99.4,0.6,2017-11-28,31,37,0.8,44.2,1.9
2017-11-28T05:00:00Z,0,-0.5,99.5,0.7,2017-11-28,31,37,0.9,41.2,1.9
2017-11-28T06:00:00Z,0,-0.9,99.5,0.4,2017-11-28,31,37,0.9,44.9,2
2017-11-28T07:00:00Z,0,-1.2,99.5,0.9,2017-11-28,31,37,0.9,43.7,1.9
2017-11-28T08:00:00Z,0,-0.9,99.5,0.8,2017-11-28,31,37,0.9,53.7,2.1
2017-11-28T09:00:00Z,0,-0.1,99.5,1,2017-11-28,31,37,1.1,54.6,2.7
2017-11-28T10:00:00Z,0,0.4,99.4,1.3,2017-11-28,31,37,1,52,2.7
2017-11-28T11:00:00Z,0,1.5,99.3,1.6,2017-11-28,31,37,0.9,47.4,3.7
2017-11-28T12:00:00Z,0,2.2,99.3,1.2,2017-11-28,31,37,0.9,46.4,3.7
2017-11-28T13:00:00Z,0,2.7,98.8,1.3,2017-11-28,31,37,0.9,47.2,3.4
2017-11-28T14:00:00Z,0,3,99.3,1.4,2017-11-28,31,37,0.9,50.3,3.2
2017-11-28T15:00:00Z,0,3.3,98.6,1.1,2017-11-28,31,37,0.9,50.8,3.1
2017-11-28T16:00:00Z,0,3.6,95.4,0.6,2017-11-28,31,37,0.9,52.6,2.8
2017-11-28T17:00:00Z,0,3.5,97.4,0.6,2017-11-28,31,37,0.8,54.2,2.1
2017-11-28T18:00:00Z,0,3.3,99.3,0.8,2017-11-28,31,37,0.9,56.6,2.2
2017-11-28T19:00:00Z,0,3.3,99.3,0.3,2017-11-28,31,37,0.9,54.8,2.3
2017-11-28T20:00:00Z,0,3.3,99.3,0.6,2017-11-28,31,37,0.9,55.1,2.1
2017-11-28T21:00:00Z,0.2,3.2,99.3,0.9,2017-11-28,31,37,0.9,53.9,2.2
2017-11-28T22:00:00Z,0,3.2,99.3,1.2,2017-11-28,31,37,0.8,51.7,2
2017-11-28T23:00:00Z,0,3.3,99.3,2.1,2017-11-28,31,37,0.8,50.4,2.1
2017-11-29T00:00:00Z,0,3.3,99.3,1.5,2017-11-29,32,35,0.9,53.7,2.2
2017-11-29T01:00:00Z,0,3.2,99.4,1.9,2017-11-29,32,35,0.9,55.1,2
2017-11-29T02:00:00Z,0,3.5,99.3,2.6,2017-11-29,32,35,0.8,55.3,2.8
2017-11-29T03:00:00Z,0,3.5,99.3,2.5,2017-11-29,32,35,0.5,16,23.2
2017-11-29T04:00:00Z,0,3.3,99.3,1.6,2017-11-29,32,35,0.5,15.1,24.3
2017-11-29T05:00:00Z,0,3.1,99.4,1.5,2017-11-29,32,35,0.5,15.7,23.5
2017-11-29T06:00:00Z,0,3.1,99.4,0.5,2017-11-29,32,35,0.5,17.9,20.5
2017-11-29T07:00:00Z,0.2,3.1,99.4,1.2,2017-11-29,32,35,0.6,36.7,6.1
2017-11-29T08:00:00Z,0.2,3.2,99.4,1.6,2017-11-29,32,35,0.8,50.4,1.9
2017-11-29T09:00:00Z,0.6,3.1,99.4,2.7,2017-11-29,32,35,0.7,52.7,2.5
2017-11-29T10:00:00Z,1.4,3.1,99.4,2.7,2017-11-29,32,35,0.7,48.8,3.4
2017-11-29T11:00:00Z,0.6,3,99.4,3.3,2017-11-29,32,35,0.7,47.8,3.6
2017-11-29T12:00:00Z,0.6,2.9,99.5,3.3,2017-11-29,32,35,0.9,48.8,3.7
2017-11-29T13:00:00Z,0,3.1,99.5,2.5,2017-11-29,32,35,0.8,46.1,3.8
2017-11-29T14:00:00Z,0.2,3.6,99.5,2.3,2017-11-29,32,35,0.8,46.5,3.4
2017-11-29T15:00:00Z,0,3.7,99.5,2.6,2017-11-29,32,35,0.8,48.5,2.9
2017-11-29T16:00:00Z,0,3.8,99.5,2.4,2017-11-29,32,35,0.8,46,2.3
2017-11-29T17:00:00Z,0,3.7,99.5,2.4,2017-11-29,32,35,0.8,47.1,1.8
2017-11-29T18:00:00Z,0,3.7,99.5,2,2017-11-29,32,35,0.8,46.4,1.9
2017-11-29T19:00:00Z,0,3.6,99.5,2.3,2017-11-29,32,35,0.8,47.1,1.7
2017-11-29T20:00:00Z,0,3.6,99.5,2.2,2017-11-29,32,35,0.9,48,1.8
2017-11-29T21:00:00Z,0,3.6,99.5,2.8,2017-11-29,32,35,0.8,42.3,1.7
2017-11-29T22:00:00Z,0,3.6,99.5,2.8,2017-11-29,32,35,0.8,41.7,1.7
2017-11-29T23:00:00Z,0,3.6,99.5,2.9,2017-11-29,32,35,0.9,41.5,1.8
2017-11-30T00:00:00Z,0,3.7,99.5,3.1,2017-11-30,32,50,0.9,44.4,1.7
2017-11-30T01:00:00Z,0,3.7,99.5,2.8,2017-11-30,32,50,0.9,46.9,1.7
2017-11-30T02:00:00Z,0,3.8,99.5,3.7,2017-11-30,32,50,0.9,47,1.7
2017-11-30T03:00:00Z,0,4,99.4,3.7,2017-11-30,32,50,0.8,45.2,1.9
2017-11-30T04:00:00Z,0,3.8,99.4,4,2017-11-30,32,50,0.8,43.4,1.7
2017-11-30T05:00:00Z,0,3.9,99.4,4,2017-11-30,32,50,0.8,46.1,1.7
2017-11-30T06:00:00Z,0,4.2,99.3,4.2,2017-11-30,32,50,0.8,46.9,1.9
2017-11-30T07:00:00Z,0,4.1,99.3,3.8,2017-11-30,32,50,0.8,49.2,1.8
2017-11-30T08:00:00Z,0,3.9,99.3,4.2,2017-11-30,32,50,0.8,50.6,2
2017-11-30T09:00:00Z,0,4.1,99.3,4.1,2017-11-30,32,50,0.8,45.7,3.9
2017-11-30T10:00:00Z,0,4.4,99,5.5,2017-11-30,32,50,0.8,42.4,9.3
2017-11-30T11:00:00Z,0,5.3,91.6,5.9,2017-11-30,32,50,0.8,37.2,13.7
2017-11-30T12:00:00Z,0,5.8,89.1,4.8,2017-11-30,32,50,0.8,39.3,13.3
2017-11-30T13:00:00Z,0,6.6,85.4,4.7,2017-11-30,32,50,0.8,35.8,17
2017-11-30T14:00:00Z,0,7.4,83.4,4.9,2017-11-30,32,50,0.8,36.9,17.1
2017-11-30T15:00:00Z,0,7.9,81,4,2017-11-30,32,50,0.8,38.4,16.5
2017-11-30T16:00:00Z,0,8,82.1,1.8,2017-11-30,32,50,0.8,43.7,12.8
2017-11-30T17:00:00Z,0,7,87,1,2017-11-30,32,50,0.9,56.5,4.8
2017-11-30T18:00:00Z,0,5.4,99.3,1.5,2017-11-30,32,50,1,62.5,2.1
2017-11-30T19:00:00Z,0,4.4,99.3,2,2017-11-30,32,50,0.9,61.8,2.7
2017-11-30T20:00:00Z,0,3.7,99.4,1.7,2017-11-30,32,50,0.6,49.8,10
2017-11-30T21:00:00Z,0,3.2,99.4,1.3,2017-11-30,32,50,0.6,47.4,11.6
2017-11-30T22:00:00Z,0,2.2,99.4,1.5,2017-11-30,32,50,0.7,49.2,5.6
2017-11-30T23:00:00Z,0,1.7,99.5,1.7,2017-11-30,32,50,0.8,48.7,3.2
2017-12-01T00:00:00Z,0,1.5,99.5,1.5,2017-12-01,32,24,0.9,51.6,1.9
2017-12-01T01:00:00Z,0,1.4,99.5,1.3,2017-12-01,32,24,0.9,46.2,1.8
2017-12-01T02:00:00Z,0,0.8,99.5,1.5,2017-12-01,32,24,1,43.5,2
2017-12-01T03:00:00Z,0,0.4,99.5,1.6,2017-12-01,32,24,1,39.3,1.8
2017-12-01T04:00:00Z,0,0.2,99.5,0.9,2017-12-01,32,24,1,39.1,2
2017-12-01T05:00:00Z,0,0.2,99.5,1.6,2017-12-01,32,24,1,41,2
2017-12-01T06:00:00Z,0,0.1,99.4,1.1,2017-12-01,32,24,0.9,41.2,1.8
2017-12-01T07:00:00Z,0,0.3,99.4,0.9,2017-12-01,32,24,0.8,51,1.7
2017-12-01T08:00:00Z,0,0.7,99.4,0.9,2017-12-01,32,24,0.8,44.6,1.7
2017-12-01T09:00:00Z,0,1,99.4,1.4,2017-12-01,32,24,0.8,46,2.3
2017-12-01T10:00:00Z,0,1.3,99.4,1.2,2017-12-01,32,24,0.7,43.6,2.8
2017-12-01T11:00:00Z,0,1.3,99.4,1.2,2017-12-01,32,24,0.8,45.6,3
2017-12-01T12:00:00Z,0,1.3,99.4,1.2,2017-12-01,32,24,0.7,46.2,6.2
2017-12-01T13:00:00Z,0,1.3,99.4,1.2,2017-12-01,32,24,0.7,38.7,10.3
2017-12-01T14:00:00Z,0,1.3,99.4,1.2,2017-12-01,32,24,0.6,34.2,15.9
2017-12-01T15:00:00Z,0,1.3,99.4,1.2,2017-12-01,32,24,0.6,34.8,18.1
2017-12-01T16:00:00Z,0,1.3,99.4,1.2,2017-12-01,32,24,0.6,34.3,18.7
2017-12-01T17:00:00Z,0,1.3,99.4,1.2,2017-12-01,32,24,0.6,40.5,11.8
2017-12-01T18:00:00Z,0,1.3,99.4,1.2,2017-12-01,32,24,0.6,43.9,8.8
2017-12-01T19:00:00Z,0,1.3,99.4,1.2,2017-12-01,32,24,0.7,52.7,3.2
2017-12-01T20:00:00Z,0,1.3,99.4,1.2,2017-12-01,32,24,0.9,53.3,2.2
2017-12-01T21:00:00Z,0,1.3,99.4,1.2,2017-12-01,32,24,0.9,50.3,2
2017-12-01T22:00:00Z,0,1.3,99.4,1.2,2017-12-01,32,24,0.7,47.6,5.2
2017-12-01T23:00:00Z,0,1.3,99.4,1.2,2017-12-01,32,24,0.6,32.4,12.4
2017-12-02T00:00:00Z,0,1.3,99.4,1.2,2017-12-02,32,16,0.6,27.7,14.7
2017-12-02T01:00:00Z,0,1.3,99.4,1.2,2017-12-02,32,16,0.6,23,17.7
2017-12-02T02:00:00Z,0,1.3,99.4,1.2,2017-12-02,32,16,0.6,18.9,20.4
2017-12-02T03:00:00Z,0,1.3,99.4,1.2,2017-12-02,32,16,0.6,13.8,24.4
2017-12-02T04:00:00Z,0,1.3,99.4,1.2,2017-12-02,32,16,0.6,11.8,27.5
2017-12-02T05:00:00Z,0,1.3,99.4,1.2,2017-12-02,32,16,0.6,12.8,26.9
2017-12-02T06:00:00Z,0,1.3,99.4,1.2,2017-12-02,32,16,0.6,14,26.9
2017-12-02T07:00:00Z,0,1.3,99.4,1.2,2017-12-02,32,16,0.5,14.9,28.2
2017-12-02T08:00:00Z,0,1.3,99.4,1.2,2017-12-02,32,16,0.5,11.9,32.5
2017-12-02T09:00:00Z,0,1.3,99.4,1.2,2017-12-02,32,16,0.6,18.5,27.5
2017-12-02T10:00:00Z,0,1.3,99.4,1.2,2017-12-02,32,16,0.6,21,28.5
2017-12-02T11:00:00Z,0,1.3,99.4,1.2,2017-12-02,32,16,0.6,21.7,29.4
2017-12-02T12:00:00Z,0,1.3,99.4,1.2,2017-12-02,32,16,0.6,22.9,29.7
2017-12-02T13:00:00Z,0,1.3,99.4,1.2,2017-12-02,32,16,0.6,22.4,31.3
2017-12-02T14:00:00Z,0,6.9,60.2,4.2,2017-12-02,32,16,0.6,25.1,30.3
2017-12-02T15:00:00Z,0,6.8,62.9,3,2017-12-02,32,16,0.6,25.1,29.8
2017-12-02T16:00:00Z,0,6.5,68.6,2.5,2017-12-02,32,16,0.6,29.9,25
2017-12-02T17:00:00Z,0,5.8,71.8,1.9,2017-12-02,32,16,0.7,39.3,17.2
2017-12-02T18:00:00Z,0,5,75.8,1.1,2017-12-02,32,16,0.7,51.9,9.1
2017-12-02T19:00:00Z,0,4.4,77.9,1.3,2017-12-02,32,16,0.7,52.2,9.4
2017-12-02T20:00:00Z,0,4.1,76.1,1.8,2017-12-02,32,16,0.7,48.6,10.6
2017-12-02T21:00:00Z,0,3.6,79,1.8,2017-12-02,32,16,0.7,48.4,9
2017-12-02T22:00:00Z,0,3.3,78.8,2.2,2017-12-02,32,16,0.7,43,10.7
2017-12-02T23:00:00Z,0,2.8,81.3,1.7,2017-12-02,32,16,0.7,41.3,11.4
2017-12-03T00:00:00Z,0,2.9,78.1,2,2017-12-03,32,32,0.9,58.1,3
2017-12-03T01:00:00Z,0,2.6,77.4,1.5,2017-12-03,32,32,0.8,51.1,2.9
2017-12-03T02:00:00Z,0,3.1,72.2,1.8,2017-12-03,32,32,0.7,42.3,7.8
2017-12-03T03:00:00Z,0,3.6,71.2,2.6,2017-12-03,32,32,0.8,41.3,5.1
2017-12-03T04:00:00Z,0,2.6,81.7,2,2017-12-03,32,32,1,50.9,2.6
2017-12-03T05:00:00Z,0,2.5,81.7,2.1,2017-12-03,32,32,1.1,48.4,2.2
2017-12-03T06:00:00Z,0,1.1,97.2,2.4,2017-12-03,32,32,1.1,50.3,2.6
2017-12-03T07:00:00Z,0,0.3,99.3,1.7,2017-12-03,32,32,1,47.8,2.2
2017-12-03T08:00:00Z,0,-0.1,99.4,1.7,2017-12-03,32,32,1,45.8,2
2017-12-03T09:00:00Z,0,0.6,99.4,1.1,2017-12-03,32,32,1.1,46.3,2.8
2017-12-03T10:00:00Z,0,0.8,99.4,1.4,2017-12-03,32,32,1.1,42.8,3.5
2017-12-03T11:00:00Z,0,2.8,89.5,1.3,2017-12-03,32,32,1.1,38.4,6.6
2017-12-03T12:00:00Z,0,4.9,62.3,2.2,2017-12-03,32,32,0.8,32.5,15.2
2017-12-03T13:00:00Z,0,6.5,51.1,3.1,2017-12-03,32,32,0.7,28.5,24.2
2017-12-03T14:00:00Z,0,7.2,50.1,3.5,2017-12-03,32,32,0.6,18.1,36.7
2017-12-03T15:00:00Z,0,7.4,51.1,3.6,2017-12-03,32,32,0.6,21.2,35.1
2017-12-03T16:00:00Z,0,7.3,53.2,2.6,2017-12-03,32,32,0.6,25.2,32
2017-12-03T17:00:00Z,0,6.5,58.8,1.8,2017-12-03,32,32,0.7,47.5,13.7
2017-12-03T18:00:00Z,0,5.5,67.9,1.2,2017-12-03,32,32,0.8,68.4,2.3
2017-12-03T19:00:00Z,0,4.3,79.4,0.7,2017-12-03,32,32,1,72,2.5
2017-12-03T20:00:00Z,0,3.7,85.4,0.7,2017-12-03,32,32,1.2,74.4,2.5
2017-12-03T21:00:00Z,0,2.5,94.4,1.1,2017-12-03,32,32,1.2,71.6,2.4
2017-12-03T22:00:00Z,0,1.2,98.9,0.7,2017-12-03,32,32,1.1,68.6,2.6
2017-12-03T23:00:00Z,0,0.5,99.3,1,2017-12-03,32,32,1,61.6,2.1
2017-12-04T00:00:00Z,0,0,99.3,0.6,2017-12-04,32,46,1,55.9,2.2
2017-12-04T01:00:00Z,0,-0.4,99.4,0.6,2017-12-04,32,46,1,49.6,2
2017-12-04T02:00:00Z,0,-0.6,99.4,0.6,2017-12-04,32,46,1,46.4,1.9
2017-12-04T03:00:00Z,0,-1.4,99.4,0.5,2017-12-04,32,46,1,35.4,2
2017-12-04T04:00:00Z,0,-1.6,99.4,0.4,2017-12-04,32,46,1,32.6,2
2017-12-04T05:00:00Z,0,-1.5,99.5,0.7,2017-12-04,32,46,1,38.4,2.1
2017-12-04T06:00:00Z,0,-1.7,99.5,0.8,2017-12-04,32,46,1,38.4,1.9
2017-12-04T07:00:00Z,0,-1.8,99.5,0.7,2017-12-04,32,46,1,44.6,2
2017-12-04T08:00:00Z,0,-1.8,99.5,1.6,2017-12-04,32,46,1,45.9,1.8
2017-12-04T09:00:00Z,0,-1.2,99.5,2.5,2017-12-04,32,46,0.9,50.7,2.5
2017-12-04T10:00:00Z,0,0,99.4,3.1,2017-12-04,32,46,0.9,51.7,3.9
2017-12-04T11:00:00Z,0,2.2,96.6,3,2017-12-04,32,46,1,47.2,5.6
2017-12-04T12:00:00Z,0,3.5,92.4,3.3,2017-12-04,32,46,1,46.7,7.9
2017-12-04T13:00:00Z,0,4.9,81.5,3.9,2017-12-04,32,46,0.8,41.3,17.1
2017-12-04T14:00:00Z,0,6,71.2,4,2017-12-04,32,46,0.7,35.8,22.6
2017-12-04T15:00:00Z,0,6.3,74.7,3.2,2017-12-04,32,46,0.7,37.7,20.5
2017-12-04T16:00:00Z,0,6.6,75.5,2.6,2017-12-04,32,46,0.8,39.4,16
2017-12-04T17:00:00Z,0,6.3,82.1,2.4,2017-12-04,32,46,0.8,51.7,10.6
2017-12-04T18:00:00Z,0,5.8,68.3,2,2017-12-04,32,46,0.7,52.2,12.2
2017-12-04T19:00:00Z,0,5.2,77.9,1.3,2017-12-04,32,46,0.8,65.8,4.2
2017-12-04T20:00:00Z,0,4.5,86.3,0.9,2017-12-04,32,46,0.9,68.2,2.5
2017-12-04T21:00:00Z,0,3.2,97.7,0.8,2017-12-04,32,46,1,69,2.2
2017-12-04T22:00:00Z,0,1.7,99.4,0.6,2017-12-04,32,46,0.9,63.7,2.1
2017-12-04T23:00:00Z,0,1.1,99.4,0.4,2017-12-04,32,46,1,62.8,2.1
2017-12-05T00:00:00Z,0,0.9,99.4,0.8,2017-12-05,32,72,1.1,55.2,2
2017-12-05T01:00:00Z,0,0.5,99.4,0.7,2017-12-05,32,72,1,50.5,1.8
2017-12-05T02:00:00Z,0,-0.8,99.5,0.5,2017-12-05,32,72,1.1,42.1,2
2017-12-05T03:00:00Z,0,-0.5,99.5,0.4,2017-12-05,32,72,1.1,42.6,2
2017-12-05T04:00:00Z,0,-0.9,99.5,0.8,2017-12-05,32,72,1.1,41.1,1.8
2017-12-05T05:00:00Z,0,-1.6,99.5,1,2017-12-05,32,72,1.1,40,1.9
2017-12-05T06:00:00Z,0,-2.1,99.5,0.4,2017-12-05,32,72,1.2,44.5,2.2
2017-12-05T07:00:00Z,0,-1.7,99.5,0.6,2017-12-05,32,72,1.2,48,2.1
2017-12-05T08:00:00Z,0,-2.1,99.5,0.9,2017-12-05,32,72,1.3,52.8,2
2017-12-05T09:00:00Z,0,-2.1,99.5,1.1,2017-12-05,32,72,1.4,56,2.4
2017-12-05T10:00:00Z,0.2,-0.4,99.5,0.7,2017-12-05,32,72,1.3,65.4,2.3
2017-12-05T11:00:00Z,0,1.9,98.6,0.6,2017-12-05,32,72,1.2,68.5,3.2
2017-12-05T12:00:00Z,0,4.2,93.7,0.9,2017-12-05,32,72,1.2,64,4.6
2017-12-05T13:00:00Z,0,5.2,88.5,1.3,2017-12-05,32,72,1,60.1,7.2
2017-12-05T14:00:00Z,0,5.9,81.4,1.5,2017-12-05,32,72,1,59.5,7.4
2017-12-05T15:00:00Z,0,5.9,78.6,1.3,2017-12-05,32,72,1.2,59,6.3
2017-12-05T16:00:00Z,0,5.8,83,1.1,2017-12-05,32,72,0.9,59.8,4.1
2017-12-05T17:00:00Z,0,5.1,89.3,0.8,2017-12-05,32,72,1.1,65.7,2.3
2017-12-05T18:00:00Z,0,3.9,98.7,0.7,2017-12-05,32,72,1.2,72.3,2.1
2017-12-05T19:00:00Z,0,3.4,99.3,0.6,2017-12-05,32,72,1.3,74,2
2017-12-05T20:00:00Z,0,2.8,99.3,1.6,2017-12-05,32,72,1.5,84.6,2.5
2017-12-05T21:00:00Z,0,1.9,99.4,0.9,2017-12-05,32,72,1.6,86.4,2.8
2017-12-05T22:00:00Z,0,1.7,99.4,1.2,2017-12-05,32,72,1.4,66,2
2017-12-05T23:00:00Z,0,1.1,99.5,1.2,2017-12-05,32,72,1.3,60.7,2.1
2017-12-06T00:00:00Z,0,0.8,99.5,0.9,2017-12-06,32,80,1.3,57.5,2
2017-12-06T01:00:00Z,0,0.7,99.5,1.1,2017-12-06,32,80,1.3,62.7,2
2017-12-06T02:00:00Z,0,0.7,99.5,1.8,2017-12-06,32,80,1.2,68.3,1.6
2017-12-06T03:00:00Z,0,1,99.5,1.9,2017-12-06,32,80,1.2,67.5,1.6
2017-12-06T04:00:00Z,0,1.5,99.4,2.2,2017-12-06,32,80,1.3,62.4,1.7
2017-12-06T05:00:00Z,0,1.1,99.5,2.8,2017-12-06,32,80,1.2,66.4,1.6
2017-12-06T06:00:00Z,0,1,99.5,2.1,2017-12-06,32,80,1.3,64,1.3
2017-12-06T07:00:00Z,0,0.6,99.5,1.4,2017-12-06,32,80,1.3,60.1,1.3
2017-12-06T08:00:00Z,0,0.6,99.5,1.8,2017-12-06,32,80,1.3,58.9,1.7
2017-12-06T09:00:00Z,0,1,99.4,1.8,2017-12-06,32,80,1.4,62.6,2
2017-12-06T10:00:00Z,0,2,99.4,2.4,2017-12-06,32,80,1.3,61.7,2.6
2017-12-06T11:00:00Z,0,3.3,99.3,2.4,2017-12-06,32,80,1.2,62.8,3.6
2017-12-06T12:00:00Z,0,5.3,95,2,2017-12-06,32,80,1.2,65.2,4.7
2017-12-06T13:00:00Z,0,7.2,85.4,1.3,2017-12-06,32,80,1.1,68.5,5.8
2017-12-06T14:00:00Z,0,8.8,80.8,1.9,2017-12-06,32,80,1.1,72.3,5.4
2017-12-06T15:00:00Z,0.2,9.5,81.3,2.8,2017-12-06,32,80,1,66.6,6
2017-12-06T16:00:00Z,0,9.6,84.3,2.6,2017-12-06,32,80,1,68.2,4.1
2017-12-06T17:00:00Z,0,8.8,87.1,2.8,2017-12-06,32,80,1,72.9,2.1
2017-12-06T18:00:00Z,0,8.1,89.7,2.3,2017-12-06,32,80,1.1,76.6,1.7
2017-12-06T19:00:00Z,0,6.3,98.2,1,2017-12-06,32,80,1.1,79.1,1.9
2017-12-06T20:00:00Z,0,3.7,99.3,1.3,2017-12-06,32,80,1.3,75.3,2.3
2017-12-06T21:00:00Z,0,3.1,99.4,0.8,2017-12-06,32,80,1.6,84.6,2.4
2017-12-06T22:00:00Z,0,2.3,99.4,0.7,2017-12-06,32,80,1.6,82,2.2
2017-12-06T23:00:00Z,0,2,99.4,0.7,2017-12-06,32,80,1.7,76.2,2.5
2017-12-07T00:00:00Z,0,1.5,99.5,0.8,2017-12-07,32,90,1.7,69.1,2.3
2017-12-07T01:00:00Z,0,0.9,99.5,0.8,2017-12-07,32,90,1.6,63.1,2.1
2017-12-07T02:00:00Z,0,0.4,99.5,1,2017-12-07,32,90,1.5,67.4,2.7
2017-12-07T03:00:00Z,0,0,99.5,0.6,2017-12-07,32,90,1.6,65.4,2.4
2017-12-07T04:00:00Z,0,-0.1,99.5,1.1,2017-12-07,32,90,1.6,64,2.4
2017-12-07T05:00:00Z,0,-0.4,99.5,0.5,2017-12-07,32,90,1.5,61.5,2.2
2017-12-07T06:00:00Z,0,-0.6,99.5,0.6,2017-12-07,32,90,1.5,56.7,2
2017-12-07T07:00:00Z,0,-0.8,99.5,0.6,2017-12-07,32,90,1.5,57.8,2
2017-12-07T08:00:00Z,0,-1,99.5,0.7,2017-12-07,32,90,1.7,65.5,2.2
2017-12-07T09:00:00Z,0,-0.6,99.5,0.7,2017-12-07,32,90,1.6,74.8,2.1
2017-12-07T10:00:00Z,0,0.9,99.4,0.5,2017-12-07,32,90,1.6,81.9,2.2
2017-12-07T11:00:00Z,0,3.2,98.2,0.7,2017-12-07,32,90,1.6,85.6,2.5
2017-12-07T12:00:00Z,0,5.6,89.4,0.7,2017-12-07,32,90,1.5,87.8,2.9
2017-12-07T13:00:00Z,0,6.9,88.7,0.5,2017-12-07,32,90,1.4,89.6,3.1
2017-12-07T14:00:00Z,0,7.8,85.3,1.4,2017-12-07,32,90,1.3,81.7,4
